transaction_id,customer_id,merchant_id,amount,currency,timestamp,country,channel,status,ip,device
T001572,C0073,M008,119.94,XOF,2025-09-15T01:12:53Z,CI,web,approved,102.134.22.40,ios
T001573,C0411,M007,122.19,XOF,2025-09-20T04:50:34Z,CI,mobile,approved,102.134.22.211,ios
T001574,C0089,M006,91.66,XOF,2025-09-19T14:06:44Z,CI,web,approved,102.134.22.237,android
T001575,C0207,M012,173.1,XOF,2025-09-16T11:17:41Z,CI,mobile,approved,102.134.22.7,windows
T001576,C0456,M016,130.12,XOF,2025-09-14T20:18:01Z,CI,web,declined,102.134.22.12,linux
T001577,C0087,M006,130.05,XOF,2025-09-19T01:49:11Z,CI,web,approved,102.134.22.58,android
T001578,C0034,M004,1,XOF,2025-09-19T14:17:59Z,CI,mobile,declined,102.134.22.220,linux
T001579,C0327,M001,192.24,XOF,2025-09-19T20:16:49Z,CI,mobile,approved,102.134.22.232,windows
T001580,C0166,M018,201.33,XOF,2025-09-16T01:20:25Z,CI,web,approved,102.134.22.192,linux
T001581,C0413,M005,187.67,XOF,2025-09-16T21:10:21Z,CI,web,approved,102.134.22.184,mac
T001582,C0455,M020,188.38,XOF,2025-09-17T22:13:32Z,CI,web,approved,102.134.22.48,windows
T001583,C0303,M017,98.09,XOF,2025-09-18T11:43:09Z,CI,web,approved,102.134.22.96,ios
T001584,C0383,M013,33.64,XOF,2025-09-14T21:58:07Z,CI,web,declined,102.134.22.4,ios
T001585,C0204,M011,150.13,XOF,2025-09-14T21:56:11Z,CI,mobile,approved,102.134.22.89,ios
T001586,C0232,M007,69.32,XOF,2025-09-19T10:09:22Z,CI,mobile,approved,102.134.22.31,windows
T001587,C0457,M006,184.42,XOF,2025-09-20T17:51:22Z,CI,mobile,approved,102.134.22.125,linux
T001588,C0340,M004,86.6,XOF,2025-09-20T00:54:42Z,CI,mobile,approved,102.134.22.94,mac
T001589,C0117,M015,160.54,XOF,2025-09-14T19:24:08Z,CI,web,approved,102.134.22.76,ios
T001590,C0158,M015,110.87,XOF,2025-09-18T17:15:10Z,CI,web,declined,102.134.22.249,linux
T001591,C0262,M007,1,XOF,2025-09-16T17:11:22Z,CI,web,approved,102.134.22.51,windows
T001592,C0308,M005,234.31,XOF,2025-09-20T21:05:05Z,CI,mobile,approved,102.134.22.178,linux
T001593,C0085,M020,94.1,XOF,2025-09-16T12:34:13Z,CI,web,approved,102.134.22.245,linux
T001594,C0440,M007,146.07,XOF,2025-09-19T15:30:12Z,CI,web,declined,102.134.22.243,mac
T001595,C0216,M016,45.22,XOF,2025-09-18T02:21:39Z,CI,mobile,approved,102.134.22.241,windows
T001596,C0039,M009,182.04,XOF,2025-09-14T12:06:10Z,CI,web,declined,102.134.22.157,linux
T001597,C0074,M016,196.6,XOF,2025-09-15T07:27:40Z,CI,web,approved,102.134.22.41,mac
T001598,C0303,M007,149.9,XOF,2025-09-19T05:53:12Z,CI,mobile,approved,102.134.22.247,windows
T001599,C0379,M019,152.08,XOF,2025-09-16T04:54:22Z,CI,web,approved,102.134.22.173,windows
T001600,C0006,M004,94.35,XOF,2025-09-18T11:22:56Z,CI,web,approved,102.134.22.154,mac
T001601,C0064,M018,84.03,XOF,2025-09-17T07:37:39Z,CI,web,approved,102.134.22.251,windows
T001602,C0487,M002,62.99,XOF,2025-09-17T19:15:20Z,CI,mobile,approved,102.134.22.120,mac
T001603,C0407,M016,207.42,XOF,2025-09-16T13:03:58Z,CI,web,approved,102.134.22.23,linux
T001604,C0124,M016,33.93,XOF,2025-09-18T21:36:00Z,CI,mobile,approved,102.134.22.27,windows
T001605,C0169,M014,214.51,XOF,2025-09-17T20:21:06Z,CI,mobile,approved,102.134.22.26,mac
T001606,C0300,M016,55.54,XOF,2025-09-17T10:42:15Z,CI,mobile,approved,102.134.22.27,mac
T001607,C0311,M017,39.03,XOF,2025-09-21T07:18:25Z,CI,web,approved,102.134.22.152,android
T001608,C0049,M004,55.84,XOF,2025-09-21T11:39:47Z,CI,mobile,approved,102.134.22.182,linux
T001609,C0021,M012,170.78,XOF,2025-09-19T14:52:00Z,CI,mobile,approved,102.134.22.134,android
T001610,C0417,M014,3.22,XOF,2025-09-19T08:07:39Z,CI,web,approved,102.134.22.7,windows
T001611,C0015,M015,98.35,XOF,2025-09-15T16:46:43Z,CI,mobile,approved,102.134.22.89,windows
T001612,C0142,M015,199.57,XOF,2025-09-17T12:26:21Z,CI,mobile,approved,102.134.22.254,windows
T001613,C0281,M011,154.67,XOF,2025-09-16T10:46:33Z,CI,mobile,approved,102.134.22.45,mac
T001614,C0171,M012,252.87,XOF,2025-09-15T13:53:06Z,CI,mobile,approved,102.134.22.26,android
T001615,C0096,M013,83.87,XOF,2025-09-19T10:16:30Z,CI,mobile,declined,102.134.22.125,windows
T001616,C0413,M015,206.57,XOF,2025-09-18T14:09:31Z,CI,web,declined,102.134.22.83,android
T001617,C0260,M018,145.48,XOF,2025-09-15T20:28:15Z,CI,web,approved,102.134.22.179,android
T001618,C0048,M003,184.11,XOF,2025-09-16T21:51:07Z,CI,mobile,approved,102.134.22.88,linux
T001619,C0054,M010,1,XOF,2025-09-18T19:03:05Z,CI,mobile,declined,102.134.22.114,android
T001620,C0281,M005,228.97,XOF,2025-09-17T11:37:28Z,CI,web,approved,102.134.22.214,ios
T001621,C0416,M007,181.0,XOF,2025-09-17T11:27:49Z,CI,web,approved,102.134.22.247,android
T001622,C0430,M015,59.1,XOF,2025-09-20T08:45:48Z,CI,web,approved,102.134.22.218,linux
T001623,C0199,M009,3.18,XOF,2025-09-19T08:23:48Z,CI,mobile,approved,102.134.22.94,ios
T001624,C0277,M012,1,XOF,2025-09-18T09:15:06Z,CI,web,approved,102.134.22.212,ios
T001625,C0470,M017,88.28,XOF,2025-09-21T00:47:02Z,CI,mobile,approved,102.134.22.212,linux
T001626,C0369,M012,102.83,XOF,2025-09-17T06:21:31Z,CI,mobile,approved,102.134.22.215,android
T001627,C0224,M003,51.14,XOF,2025-09-20T02:03:15Z,CI,web,approved,102.134.22.144,android
T001628,C0245,M005,56.3,XOF,2025-09-18T17:14:48Z,CI,mobile,approved,102.134.22.185,windows
T001629,C0015,M020,117.85,XOF,2025-09-21T09:57:09Z,CI,mobile,approved,102.134.22.242,ios
T001630,C0111,M015,290.39,XOF,2025-09-19T07:24:54Z,CI,mobile,approved,102.134.22.146,linux
T001631,C0349,M019,181.45,XOF,2025-09-19T10:35:19Z,CI,web,declined,102.134.22.14,windows
T001632,C0397,M003,198.44,XOF,2025-09-15T22:51:37Z,CI,mobile,approved,102.134.22.188,ios
T001633,C0092,M006,256.81,XOF,2025-09-17T12:28:05Z,CI,mobile,approved,102.134.22.85,android
T001634,C0485,M013,102.53,XOF,2025-09-15T15:25:35Z,CI,mobile,approved,102.134.22.122,ios
T001635,C0091,M014,148.23,XOF,2025-09-18T15:59:31Z,CI,mobile,approved,102.134.22.67,mac
T001636,C0117,M012,183.05,XOF,2025-09-16T22:25:51Z,CI,mobile,approved,102.134.22.25,linux
T001637,C0286,M002,228.32,XOF,2025-09-17T15:04:49Z,CI,web,approved,102.134.22.247,linux
T001638,C0003,M011,133.96,XOF,2025-09-14T15:39:49Z,CI,mobile,approved,102.134.22.232,linux
T001639,C0089,M007,98.57,XOF,2025-09-21T08:05:30Z,CI,web,approved,102.134.22.250,windows
T001640,C0447,M005,141.48,XOF,2025-09-15T16:14:35Z,CI,web,declined,102.134.22.181,ios
T001641,C0016,M020,207.8,XOF,2025-09-20T15:46:12Z,CI,web,approved,102.134.22.80,windows
T001642,C0179,M006,239.03,XOF,2025-09-15T19:23:30Z,CI,web,approved,102.134.22.155,ios
T001643,C0281,M013,289.96,XOF,2025-09-18T14:16:26Z,CI,web,approved,102.134.22.17,windows
T001644,C0188,M005,50.0,XOF,2025-09-17T11:43:02Z,CI,mobile,approved,102.134.22.104,android
T001645,C0246,M019,332.06,XOF,2025-09-18T20:22:07Z,CI,web,approved,102.134.22.83,linux
T001646,C0295,M018,201.85,XOF,2025-09-21T07:59:04Z,CI,web,approved,102.134.22.35,mac
T001647,C0207,M014,90.07,XOF,2025-09-16T21:41:01Z,CI,web,approved,102.134.22.126,android
T001648,C0288,M016,228.19,XOF,2025-09-18T09:38:52Z,CI,mobile,approved,102.134.22.202,windows
T001649,C0485,M003,97.02,XOF,2025-09-15T04:03:12Z,CI,web,approved,102.134.22.190,android
T001650,C0015,M002,115.98,XOF,2025-09-20T23:37:25Z,CI,mobile,approved,102.134.22.247,linux
T001651,C0223,M017,174.29,XOF,2025-09-15T03:16:22Z,CI,mobile,approved,102.134.22.12,ios
T001652,C0235,M006,11.35,XOF,2025-09-15T16:44:02Z,CI,mobile,approved,102.134.22.53,mac
T001653,C0024,M013,20.6,XOF,2025-09-17T00:12:59Z,CI,web,declined,102.134.22.2,ios
T001654,C0091,M013,72.35,XOF,2025-09-18T12:20:17Z,CI,mobile,declined,102.134.22.103,android
T001655,C0343,M009,157.85,XOF,2025-09-16T09:25:03Z,CI,mobile,approved,102.134.22.225,windows
T001656,C0354,M001,166.74,XOF,2025-09-19T11:11:20Z,CI,mobile,approved,102.134.22.216,ios
T001657,C0355,M013,119.75,XOF,2025-09-20T10:12:12Z,CI,mobile,approved,102.134.22.177,ios
T001658,C0327,M004,131.58,XOF,2025-09-15T08:32:30Z,CI,web,declined,102.134.22.126,android
T001659,C0379,M009,72.88,XOF,2025-09-16T17:24:25Z,CI,mobile,approved,102.134.22.73,linux
T001660,C0056,M004,108.86,XOF,2025-09-17T16:10:01Z,CI,web,declined,102.134.22.143,mac
T001661,C0241,M016,303.7,XOF,2025-09-16T22:29:01Z,CI,web,approved,102.134.22.214,mac
T001662,C0043,M003,308.65,XOF,2025-09-16T17:43:59Z,CI,mobile,approved,102.134.22.113,ios
T001663,C0479,M017,101.01,XOF,2025-09-19T20:44:55Z,CI,web,approved,102.134.22.12,linux
T001664,C0486,M005,106.74,XOF,2025-09-14T16:08:21Z,CI,mobile,declined,102.134.22.90,mac
T001665,C0195,M005,142.22,XOF,2025-09-16T22:26:36Z,CI,web,approved,102.134.22.161,ios
T001666,C0337,M015,104.19,XOF,2025-09-18T13:50:04Z,CI,mobile,approved,102.134.22.63,linux
T001667,C0281,M011,108.84,XOF,2025-09-20T21:57:11Z,CI,web,approved,102.134.22.105,linux
T001668,C0009,M020,166.09,XOF,2025-09-20T23:37:06Z,CI,mobile,approved,102.134.22.37,android
T001669,C0030,M013,126.62,XOF,2025-09-17T08:03:32Z,CI,web,approved,102.134.22.10,linux
T001670,C0038,M001,120.25,XOF,2025-09-21T02:54:44Z,CI,mobile,approved,102.134.22.158,mac
T001671,C0252,M020,169.81,XOF,2025-09-19T22:58:34Z,CI,mobile,declined,102.134.22.163,mac
T001672,C0471,M005,88.5,XOF,2025-09-20T07:33:23Z,CI,mobile,approved,102.134.22.74,ios
T001673,C0189,M001,285.37,XOF,2025-09-19T05:08:41Z,CI,mobile,approved,102.134.22.118,mac
T001674,C0437,M008,119.11,XOF,2025-09-21T01:43:22Z,CI,web,approved,102.134.22.91,ios
T001675,C0376,M015,46.8,XOF,2025-09-19T10:11:44Z,CI,mobile,approved,102.134.22.87,windows
T001676,C0069,M017,159.56,XOF,2025-09-19T08:10:59Z,CI,web,approved,102.134.22.49,linux
T001677,C0402,M020,242.49,XOF,2025-09-16T20:40:54Z,CI,mobile,approved,102.134.22.196,mac
T001678,C0330,M010,78.5,XOF,2025-09-19T01:10:23Z,CI,mobile,approved,102.134.22.28,linux
T001679,C0397,M020,72.95,XOF,2025-09-19T23:44:51Z,CI,web,approved,102.134.22.87,linux
T001680,C0338,M013,263.83,XOF,2025-09-16T09:38:52Z,CI,web,declined,102.134.22.7,ios
T001681,C0382,M019,75.14,XOF,2025-09-19T04:25:19Z,CI,mobile,approved,102.134.22.206,ios
T001682,C0211,M011,99.78,XOF,2025-09-16T07:53:22Z,CI,web,declined,102.134.22.34,mac
T001683,C0272,M002,15.54,XOF,2025-09-18T08:06:15Z,CI,web,approved,102.134.22.3,android
T001684,C0437,M003,33.18,XOF,2025-09-18T12:33:31Z,CI,mobile,approved,102.134.22.39,ios
T001685,C0466,M011,160.98,XOF,2025-09-18T05:35:01Z,CI,mobile,approved,102.134.22.45,windows
T001686,C0052,M018,56.03,XOF,2025-09-18T04:19:30Z,CI,web,approved,102.134.22.31,linux
T001687,C0241,M009,175.27,XOF,2025-09-19T11:19:40Z,CI,web,approved,102.134.22.38,mac
T001688,C0387,M002,205.04,XOF,2025-09-15T16:16:24Z,CI,mobile,approved,102.134.22.123,ios
T001689,C0186,M015,1,XOF,2025-09-14T17:48:43Z,CI,mobile,declined,102.134.22.249,mac
T001690,C0177,M011,1,XOF,2025-09-21T09:05:15Z,CI,mobile,approved,102.134.22.35,linux
T001691,C0057,M007,41.39,XOF,2025-09-18T03:24:42Z,CI,mobile,approved,102.134.22.243,android
T001692,C0309,M016,1,XOF,2025-09-18T19:19:02Z,CI,mobile,declined,102.134.22.94,windows
T001693,C0463,M001,1,XOF,2025-09-16T19:55:50Z,CI,mobile,declined,102.134.22.14,ios
T001694,C0135,M015,100.89,XOF,2025-09-18T05:18:51Z,CI,mobile,approved,102.134.22.192,mac
T001695,C0447,M020,109.95,XOF,2025-09-15T11:22:22Z,CI,web,approved,102.134.22.52,mac
T001696,C0199,M002,137.52,XOF,2025-09-19T02:41:16Z,CI,mobile,approved,102.134.22.206,linux
T001697,C0483,M012,58.89,XOF,2025-09-19T15:38:55Z,CI,web,approved,102.134.22.69,android
T001698,C0471,M003,160.31,XOF,2025-09-19T23:02:07Z,CI,web,approved,102.134.22.33,android
T001699,C0079,M019,189.05,XOF,2025-09-17T10:46:03Z,CI,web,declined,102.134.22.3,android
T001700,C0446,M020,154.86,XOF,2025-09-18T15:21:45Z,CI,web,approved,102.134.22.248,mac
T001701,C0063,M002,128.52,XOF,2025-09-18T12:22:54Z,CI,web,declined,102.134.22.238,android
T001702,C0047,M003,83.13,XOF,2025-09-16T18:03:09Z,CI,mobile,approved,102.134.22.60,ios
T001703,C0321,M017,103.7,XOF,2025-09-15T02:33:47Z,CI,mobile,approved,102.134.22.182,mac
T001704,C0241,M010,42.56,XOF,2025-09-16T18:11:43Z,CI,mobile,approved,102.134.22.2,android
T001705,C0450,M018,181.72,XOF,2025-09-16T15:13:13Z,CI,web,approved,102.134.22.20,ios
T001706,C0435,M011,109.9,XOF,2025-09-16T18:28:54Z,CI,web,approved,102.134.22.215,linux
T001707,C0147,M007,43.61,XOF,2025-09-18T02:25:32Z,CI,mobile,approved,102.134.22.189,ios
T001708,C0004,M009,63.35,XOF,2025-09-20T22:32:02Z,CI,web,approved,102.134.22.17,mac
T001709,C0387,M014,143.12,XOF,2025-09-18T16:15:44Z,CI,mobile,approved,102.134.22.191,android
T001710,C0302,M012,103.79,XOF,2025-09-18T08:44:24Z,CI,mobile,approved,102.134.22.82,mac
T001711,C0256,M010,115.51,XOF,2025-09-18T20:18:28Z,CI,mobile,approved,102.134.22.191,ios
T001712,C0301,M006,28.56,XOF,2025-09-17T06:26:32Z,CI,mobile,approved,102.134.22.226,mac
T001713,C0498,M013,257.3,XOF,2025-09-18T10:28:44Z,CI,mobile,approved,102.134.22.37,mac
T001714,C0487,M001,48.34,XOF,2025-09-19T14:12:59Z,CI,mobile,approved,102.134.22.223,ios
T001715,C0419,M006,63.24,XOF,2025-09-19T08:20:20Z,CI,web,approved,102.134.22.5,mac
T001716,C0077,M009,183.81,XOF,2025-09-20T05:33:50Z,CI,web,approved,102.134.22.101,ios
T001717,C0143,M008,195.39,XOF,2025-09-18T04:24:26Z,CI,mobile,approved,102.134.22.128,mac
T001718,C0486,M006,1,XOF,2025-09-19T18:44:03Z,CI,web,approved,102.134.22.28,android
T001719,C0073,M008,90.14,XOF,2025-09-18T10:09:46Z,CI,web,approved,102.134.22.4,windows
T001720,C0174,M010,14.69,XOF,2025-09-16T10:11:46Z,CI,web,approved,102.134.22.136,windows
T001721,C0443,M005,97.08,XOF,2025-09-18T15:21:06Z,CI,mobile,approved,102.134.22.115,windows
T001722,C0127,M007,1,XOF,2025-09-19T13:27:36Z,CI,web,declined,102.134.22.232,windows
T001723,C0296,M011,143.33,XOF,2025-09-20T06:41:58Z,CI,web,declined,102.134.22.201,linux
T001724,C0363,M019,20.91,XOF,2025-09-17T06:40:47Z,CI,web,approved,102.134.22.121,android
T001725,C0385,M005,84.22,XOF,2025-09-18T07:18:06Z,CI,web,approved,102.134.22.119,linux
T001726,C0035,M015,117.53,XOF,2025-09-17T17:28:48Z,CI,web,approved,102.134.22.71,ios
T001727,C0127,M008,136.08,XOF,2025-09-18T21:57:33Z,CI,mobile,approved,102.134.22.159,mac
T001728,C0075,M009,97.2,XOF,2025-09-21T07:39:31Z,CI,mobile,declined,102.134.22.155,linux
T001729,C0491,M020,171.77,XOF,2025-09-16T22:16:16Z,CI,mobile,approved,102.134.22.189,ios
T001730,C0410,M017,17.01,XOF,2025-09-20T20:28:51Z,CI,web,approved,102.134.22.109,android
T001731,C0013,M001,116.92,XOF,2025-09-18T02:51:01Z,CI,web,approved,102.134.22.199,ios
T001732,C0321,M013,164.52,XOF,2025-09-19T22:06:23Z,CI,mobile,approved,102.134.22.28,windows
T001733,C0233,M010,99.67,XOF,2025-09-20T00:48:11Z,CI,web,approved,102.134.22.5,android
T001734,C0445,M011,243.57,XOF,2025-09-15T03:16:10Z,CI,mobile,approved,102.134.22.213,mac
T001735,C0166,M013,204.3,XOF,2025-09-21T04:14:10Z,CI,mobile,approved,102.134.22.195,android
T001736,C0166,M019,133.6,XOF,2025-09-17T22:24:11Z,CI,web,approved,102.134.22.183,ios
T001737,C0078,M004,147.62,XOF,2025-09-20T12:40:03Z,CI,web,approved,102.134.22.93,windows
T001738,C0042,M014,131.72,XOF,2025-09-18T14:29:44Z,CI,web,approved,102.134.22.140,android
T001739,C0356,M005,1,XOF,2025-09-20T20:49:26Z,CI,web,approved,102.134.22.30,windows
T001740,C0123,M002,190.88,XOF,2025-09-17T06:14:02Z,CI,web,approved,102.134.22.179,ios
T001741,C0120,M005,174.26,XOF,2025-09-20T07:25:46Z,CI,mobile,approved,102.134.22.194,mac
T001742,C0262,M010,134.81,XOF,2025-09-14T17:36:31Z,CI,web,approved,102.134.22.179,mac
T001743,C0019,M007,168.66,XOF,2025-09-21T04:12:29Z,CI,mobile,approved,102.134.22.180,android
T001744,C0261,M006,142.14,XOF,2025-09-18T23:13:19Z,CI,web,approved,102.134.22.2,linux
T001745,C0199,M006,112.4,XOF,2025-09-17T21:58:07Z,CI,mobile,approved,102.134.22.84,windows
T001746,C0062,M010,197.1,XOF,2025-09-19T06:21:44Z,CI,web,approved,102.134.22.248,linux
T001747,C0199,M004,131.01,XOF,2025-09-19T10:09:57Z,CI,web,approved,102.134.22.189,windows
T001748,C0454,M019,157.54,XOF,2025-09-17T02:25:54Z,CI,mobile,approved,102.134.22.166,ios
T001749,C0112,M017,238.86,XOF,2025-09-21T09:06:21Z,CI,mobile,approved,102.134.22.213,ios
T001750,C0106,M016,21.93,XOF,2025-09-18T13:15:53Z,CI,mobile,approved,102.134.22.101,linux
T001751,C0306,M010,200.42,XOF,2025-09-16T12:08:04Z,CI,web,approved,102.134.22.227,android
T001752,C0318,M002,76.33,XOF,2025-09-14T21:05:15Z,CI,mobile,declined,102.134.22.78,mac
T001753,C0050,M002,92.85,XOF,2025-09-19T03:05:48Z,CI,web,approved,102.134.22.249,mac
T001754,C0039,M009,1,XOF,2025-09-19T00:35:31Z,CI,web,approved,102.134.22.9,android
T001755,C0478,M007,175.56,XOF,2025-09-18T03:58:42Z,CI,web,declined,102.134.22.239,mac
T001756,C0008,M004,188.76,XOF,2025-09-16T14:51:01Z,CI,web,approved,102.134.22.227,linux
T001757,C0289,M016,117.52,XOF,2025-09-21T06:22:03Z,CI,web,approved,102.134.22.102,mac
T001758,C0020,M016,136.91,XOF,2025-09-14T20:42:30Z,CI,mobile,approved,102.134.22.250,android
T001759,C0492,M009,213.5,XOF,2025-09-21T11:59:37Z,CI,mobile,approved,102.134.22.69,android
T001760,C0494,M007,49.72,XOF,2025-09-17T19:12:53Z,CI,mobile,approved,102.134.22.167,android
T001761,C0488,M016,163.72,XOF,2025-09-21T08:02:50Z,CI,web,approved,102.134.22.23,linux
T001762,C0234,M016,46.49,XOF,2025-09-18T22:58:58Z,CI,mobile,approved,102.134.22.96,linux
T001763,C0178,M014,199.48,XOF,2025-09-21T01:30:35Z,CI,mobile,approved,102.134.22.252,windows
T001764,C0076,M016,223.4,XOF,2025-09-18T01:10:55Z,CI,mobile,declined,102.134.22.23,linux
T001765,C0184,M015,173.92,XOF,2025-09-17T13:44:59Z,CI,web,declined,102.134.22.88,linux
T001766,C0307,M011,72.33,XOF,2025-09-16T06:14:56Z,CI,web,declined,102.134.22.203,ios
T001767,C0058,M017,192.61,XOF,2025-09-19T07:26:43Z,CI,web,approved,102.134.22.66,linux
T001768,C0379,M008,160.96,XOF,2025-09-16T11:58:22Z,CI,mobile,approved,102.134.22.188,windows
T001769,C0420,M013,209.81,XOF,2025-09-21T03:44:52Z,CI,mobile,approved,102.134.22.177,android
T001770,C0328,M015,82.42,XOF,2025-09-17T05:46:23Z,CI,web,approved,102.134.22.229,linux
T001771,C0356,M010,1,XOF,2025-09-15T19:23:57Z,CI,mobile,approved,102.134.22.54,linux
T001772,C0488,M007,125.36,XOF,2025-09-15T16:07:59Z,CI,web,approved,102.134.22.31,ios
T001773,C0035,M009,176.65,XOF,2025-09-16T18:05:35Z,CI,web,approved,102.134.22.92,mac
T001774,C0358,M020,13.26,XOF,2025-09-14T15:04:41Z,CI,mobile,approved,102.134.22.54,windows
T001775,C0326,M020,1,XOF,2025-09-19T16:48:59Z,CI,mobile,declined,102.134.22.128,windows
T001776,C0016,M009,1,XOF,2025-09-18T18:22:51Z,CI,mobile,approved,102.134.22.198,android
T001777,C0180,M016,78.1,XOF,2025-09-19T15:07:14Z,CI,mobile,approved,102.134.22.125,android
T001778,C0130,M018,16.86,XOF,2025-09-20T06:18:59Z,CI,web,approved,102.134.22.213,android
T001779,C0310,M016,67.14,XOF,2025-09-20T00:26:13Z,CI,mobile,approved,102.134.22.199,mac
T001780,C0315,M014,169.73,XOF,2025-09-17T03:04:34Z,CI,web,approved,102.134.22.152,android
T001781,C0238,M009,31.23,XOF,2025-09-20T15:28:08Z,CI,web,approved,102.134.22.31,linux
T001782,C0090,M015,152.32,XOF,2025-09-20T11:02:34Z,CI,web,approved,102.134.22.154,windows
T001783,C0429,M003,155.81,XOF,2025-09-19T16:17:40Z,CI,mobile,approved,102.134.22.2,mac
T001784,C0396,M013,149.5,XOF,2025-09-16T15:26:51Z,CI,mobile,approved,102.134.22.88,linux
T001785,C0359,M004,131.56,XOF,2025-09-20T11:41:56Z,CI,web,approved,102.134.22.190,linux
T001786,C0013,M015,206.0,XOF,2025-09-21T07:55:07Z,CI,mobile,approved,102.134.22.111,android
T001787,C0279,M004,181.37,XOF,2025-09-20T20:58:06Z,CI,mobile,approved,102.134.22.112,linux
T001788,C0035,M003,74.03,XOF,2025-09-19T14:59:26Z,CI,mobile,declined,102.134.22.171,windows
T001789,C0465,M005,1,XOF,2025-09-20T06:14:40Z,CI,web,approved,102.134.22.147,ios
T001790,C0229,M018,224.28,XOF,2025-09-16T21:14:23Z,CI,mobile,approved,102.134.22.249,ios
T001791,C0104,M005,137.01,XOF,2025-09-19T12:22:10Z,CI,web,approved,102.134.22.101,android
T001792,C0031,M017,135.16,XOF,2025-09-19T00:18:41Z,CI,web,approved,102.134.22.69,linux
T001793,C0071,M011,284.61,XOF,2025-09-20T22:31:29Z,CI,mobile,approved,102.134.22.49,mac
T001794,C0246,M007,129.17,XOF,2025-09-20T07:18:28Z,CI,web,approved,102.134.22.163,linux
T001795,C0262,M005,145.32,XOF,2025-09-15T08:39:23Z,CI,mobile,approved,102.134.22.253,android
T001796,C0085,M008,153.12,XOF,2025-09-21T08:54:19Z,CI,mobile,declined,102.134.22.212,windows
T001797,C0446,M011,199.16,XOF,2025-09-19T10:22:12Z,CI,web,approved,102.134.22.186,windows
T001798,C0231,M020,151.15,XOF,2025-09-19T05:49:18Z,CI,web,approved,102.134.22.244,linux
T001799,C0081,M008,38.41,XOF,2025-09-19T10:24:39Z,CI,mobile,approved,102.134.22.111,linux
T001800,C0214,M003,13.38,XOF,2025-09-14T21:00:15Z,CI,web,approved,102.134.22.11,windows
T001801,C0414,M011,49.95,XOF,2025-09-17T20:47:43Z,CI,mobile,declined,102.134.22.219,mac
T001802,C0250,M013,175.57,XOF,2025-09-20T16:58:03Z,CI,mobile,approved,102.134.22.178,mac
T001803,C0033,M009,11.6,XOF,2025-09-18T15:44:02Z,CI,mobile,declined,102.134.22.153,linux
T001804,C0161,M011,97.38,XOF,2025-09-17T06:21:49Z,CI,web,approved,102.134.22.79,ios
T001805,C0136,M020,38.12,XOF,2025-09-18T13:34:31Z,CI,web,approved,102.134.22.228,ios
T001806,C0098,M012,110.87,XOF,2025-09-18T01:55:45Z,CI,web,approved,102.134.22.149,linux
T001807,C0150,M008,214.93,XOF,2025-09-16T14:30:39Z,CI,mobile,approved,102.134.22.166,mac
T001808,C0126,M013,206.07,XOF,2025-09-19T01:13:34Z,CI,mobile,declined,102.134.22.118,linux
T001809,C0130,M004,186.19,XOF,2025-09-18T15:26:23Z,CI,mobile,approved,102.134.22.49,windows
T001810,C0233,M018,206.83,XOF,2025-09-20T12:11:43Z,CI,mobile,approved,102.134.22.14,mac
T001811,C0199,M011,44.82,XOF,2025-09-20T10:35:40Z,CI,web,approved,102.134.22.93,android
T001812,C0434,M003,68.72,XOF,2025-09-14T23:57:07Z,CI,web,approved,102.134.22.69,ios
T001813,C0105,M002,228.86,XOF,2025-09-15T15:55:48Z,CI,web,approved,102.134.22.251,linux
T001814,C0146,M014,65.18,XOF,2025-09-17T20:43:57Z,CI,web,approved,102.134.22.155,linux
T001815,C0122,M005,187.18,XOF,2025-09-17T17:41:32Z,CI,mobile,approved,102.134.22.44,mac
T001816,C0278,M020,87.27,XOF,2025-09-16T23:10:08Z,CI,web,approved,102.134.22.190,linux
